id,y1,y2,y3,y4,f1,f2,f3,f4,p1,p2,p3,p4
1071,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1072,0,1,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004
1073,0,1,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004
1074,0,1,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004
1075,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004
1076,0,0,0,1,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004
1077,1,0,0,0,0,0,1,0,0.108,0.086000003,0.025,0.079000004
1078,1,0,0,0,0,0,0,0,0.115,0.096000001,0.057,0.086000003
1079,1,0,0,0,0,0,0,0,0.115,0.096000001,0.057,0.086000003
1080,1,0,0,0,1,0,0,0,0.082999997,0.092,0.063000001,0.104
1081,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
1082,0,0,0,1,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
1083,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
1084,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
1085,1,0,0,0,0,1,0,0,0.115,0.063000001,0.061000001,0.079000004
1086,0,1,0,0,0,0,0,0,0.105,0.074000001,0.050000001,0.085000001
1087,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.079000004
1088,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.079000004
1089,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.092
1090,0,1,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1091,0,1,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1092,0,1,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1093,0,1,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1094,0,1,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1095,0,1,0,0,0,0,0,1,0.108,0.081,0.061000001,0.079000004
1096,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.078000002
1097,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003
1098,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003
1099,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.081
1100,0,0,1,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004
1101,0,1,0,0,0,0,0,0,0.108,0.086000003,0.050000001,0.079000004
1102,1,0,0,0,1,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1103,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1104,1,0,0,0,0,0,0,0,0.022,0.086000003,0.061000001,0.086000003
1105,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1106,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1107,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1108,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.090999998
1109,1,0,0,0,0,0,0,0,0.041999999,0.097999997,0.050000001,0.057
1110,0,1,0,0,0,0,0,0,0.125,0.081,0.048999999,0.079000004
1111,0,1,0,0,0,0,0,0,0.125,0.081,0.048999999,0.079000004
1112,0,0,1,0,0,0,0,0,0.11,0.081,0.041000001,0.079000004
1113,0,0,0,1,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1114,0,0,1,0,0,1,0,0,0.103,0.061000001,0.048999999,0.079000004
1115,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1116,1,0,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004
1117,1,0,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004
1118,1,0,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004
1119,1,0,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004
1120,1,0,0,0,0,0,0,0,0.103,0.081,0.050000001,0.079000004
1121,1,0,0,0,0,0,0,0,0.103,0.081,0.050000001,0.079000004
1122,1,0,0,0,0,0,0,0,0.103,0.081,0.050000001,0.079000004
1123,1,0,0,0,0,0,0,0,0.103,0.081,0.050000001,0.079000004
1124,1,0,0,0,0,0,0,0,0.103,0.081,0.050000001,0.079000004
1125,1,0,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1126,0,1,0,0,0,0,0,0,0.103,0.081,0.050000001,0.079000004
1127,0,1,0,0,0,0,0,0,0.103,0.081,0.050000001,0.079000004
1128,1,0,0,0,0,0,0,0,0.061999999,0.081,0.048999999,0.079000004
1129,1,0,0,0,0,0,0,0,0.061999999,0.081,0.048999999,0.079000004
1130,0,1,0,0,0,0,0,0,0.125,0.081,0.050000001,0.079000004
1131,1,0,0,0,0,0,0,0,0.103,0.081,0.050000001,0.079000004
1132,1,0,0,0,0,0,0,0,0.103,0.081,0.050000001,0.079000004
1133,1,0,0,0,0,0,0,0,0.103,0.081,0.050000001,0.079000004
1134,1,0,0,0,0,0,0,0,0.103,0.081,0.050000001,0.079000004
1135,1,0,0,0,0,0,0,0,0.061999999,0.097999997,0.050000001,0.079000004
1136,1,0,0,0,0,0,0,0,0.103,0.097999997,0.050000001,0.079000004
1137,1,0,0,0,0,0,0,0,0.052999999,0.097999997,0.048999999,0.079000004
1138,1,0,0,0,0,0,0,0,0.052999999,0.097999997,0.048999999,0.079000004
1139,1,0,0,0,0,0,0,0,0.052999999,0.097999997,0.048999999,0.079000004
1140,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004
1141,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004
1142,0,0,1,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1143,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004
1144,0,1,0,0,0,1,0,0,0.103,0.044,0.048999999,0.079000004
1145,1,0,0,0,0,0,0,0,0.108,0.082999997,0.075999998,0.090000004
1146,1,0,0,0,0,0,0,0,0.108,0.082999997,0.075999998,0.090000004
1147,1,0,0,0,1,0,0,0,0.050000001,0.086000003,0.054000001,0.079000004
1148,1,0,0,0,1,0,0,0,0.050000001,0.086000003,0.054000001,0.079000004
1149,1,0,0,0,0,0,0,0,0.082999997,0.086000003,0.054000001,0.079000004
1150,1,0,0,0,0,0,0,0,0.055,0.086000003,0.054000001,0.079000004
1151,1,0,0,0,0,0,0,0,0.055,0.086000003,0.054000001,0.079000004
1152,1,0,0,0,0,0,0,0,0.055,0.086000003,0.054000001,0.079000004
1153,1,0,0,0,0,0,0,0,0.041999999,0.086000003,0.054000001,0.079000004
1154,1,0,0,0,1,0,0,0,0.055,0.086000003,0.054000001,0.079000004
1155,1,0,0,0,0,0,0,1,0.115,0.086000003,0.056000002,0.063000001
1156,1,0,0,0,0,0,0,1,0.115,0.086000003,0.056000002,0.063000001
1157,0,1,0,0,0,0,0,0,0.115,0.081,0.050000001,0.081
1158,0,1,0,0,0,0,0,0,0.115,0.081,0.050000001,0.081
1159,0,1,0,0,0,0,0,0,0.115,0.081,0.050000001,0.081
1160,0,1,0,0,0,0,0,0,0.115,0.081,0.050000001,0.081
1161,0,1,0,0,0,0,0,0,0.115,0.081,0.050000001,0.081
1162,0,1,0,0,0,0,0,0,0.115,0.081,0.050000001,0.081
1163,0,1,0,0,0,0,0,0,0.115,0.081,0.050000001,0.081
1164,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1165,0,1,0,0,0,1,0,0,0.103,0.061000001,0.048999999,0.079000004
1166,1,0,0,0,0,0,0,0,0.112,0.081,0.050000001,0.081
1167,1,0,0,0,0,0,0,0,0.112,0.081,0.050000001,0.081
1168,1,0,0,0,0,0,0,0,0.112,0.081,0.050000001,0.081
1169,1,0,0,0,0,0,0,0,0.028000001,0.081,0.050000001,0.081
1170,0,1,0,0,1,0,0,0,0.082999997,0.086000003,0.050000001,0.075999998
1171,1,0,0,0,1,0,0,0,0.108,0.086000003,0.054000001,0.079000004
1172,1,0,0,0,1,0,0,0,0.082999997,0.086000003,0.054000001,0.079000004
1173,1,0,0,0,1,0,0,0,0.082999997,0.086000003,0.054000001,0.079000004
1174,1,0,0,0,0,0,0,0,0.082999997,0.086000003,0.054000001,0.079000004
1175,0,1,0,0,0,0,0,0,0.122,0.063000001,0.054000001,0.086000003
1176,0,1,0,0,0,0,0,0,0.122,0.063000001,0.054000001,0.086000003
1177,1,0,0,0,0,0,0,1,0.115,0.086000003,0.061000001,0.063000001
1178,1,0,0,0,0,0,0,1,0.115,0.086000003,0.061000001,0.063000001
1179,1,0,0,0,0,0,0,1,0.033,0.050000001,0.061000001,0.063000001
1180,1,0,0,0,0,0,0,0,0.041999999,0.063000001,0.061000001,0.063000001
1181,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.063000001
1182,1,0,0,0,0,0,0,0,0.055,0.063000001,0.061000001,0.063000001
1183,1,0,0,0,0,0,0,0,0.082999997,0.086000003,0.061000001,0.063000001
1184,1,0,0,0,0,0,0,0,0.117,0.081,0.066,0.079000004
1185,1,0,0,0,0,1,0,0,0.117,0.078000002,0.066,0.079000004
1186,1,0,0,0,0,0,0,0,0.117,0.081,0.052000001,0.079000004
1187,1,0,0,0,0,0,0,0,0.11,0.081,0.066,0.079000004
1188,0,1,0,0,0,1,0,0,0.103,0.024,0.048999999,0.079000004
1189,1,0,0,0,0,1,0,0,0,0.081,0.041999999,0.086000003
1190,0,1,0,0,0,1,0,0,0.103,0.024,0.048999999,0.079000004
1191,1,0,0,0,0,0,0,0,0.039999999,0.081,0.066,0.079000004
1192,1,0,0,0,0,0,0,0,0.039999999,0.081,0.066,0.079000004
1193,1,0,0,0,1,0,0,0,0.041999999,0.086000003,0.054000001,0.079000004
1194,0,0,1,0,1,0,0,0,0.108,0.086000003,0.025,0.079000004
1195,1,0,0,0,0,0,0,0,0.103,0.074000001,0.050000001,0.086000003
1196,1,0,0,0,0,0,0,0,0.112,0.074000001,0.050000001,0.086000003
1197,1,0,0,0,0,0,0,0,0.112,0.074000001,0.050000001,0.086000003
1198,0,1,0,0,0,0,0,0,0.103,0.081,0.064000003,0.081
1199,0,1,0,0,0,0,0,0,0.103,0.081,0.064000003,0.081
1200,0,1,0,0,0,0,0,0,0.103,0.081,0.064000003,0.081
1201,0,1,0,0,0,0,0,0,0.103,0.081,0.064000003,0.081
1202,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1203,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1204,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1205,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1206,0,1,0,0,0,0,0,0,0.116,0.081,0.050000001,0.079999998
1207,0,1,0,0,0,0,0,0,0.116,0.081,0.050000001,0.079999998
1208,1,0,0,0,0,0,0,0,0.108,0.079999998,0.050000001,0.079999998
1209,0,1,0,0,0,0,0,0,0.116,0.081,0.050000001,0.079999998
1210,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004
1211,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004
1212,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004
1213,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004
1214,0,1,0,0,0,0,0,0,0.125,0.081,0.066,0.079000004
1215,0,1,0,0,0,0,0,0,0.125,0.081,0.066,0.079000004
1216,0,1,0,0,0,0,0,0,0.125,0.081,0.066,0.079000004
1217,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004
1218,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004
1219,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1220,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1221,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1222,1,0,0,0,0,0,0,0,0.003,0.097999997,0.066,0.079000004
1223,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004
1224,1,0,0,0,0,0,0,0,0.125,0.097999997,0.048999999,0.079000004
1225,1,0,0,0,0,0,0,0,0.125,0.097999997,0.048999999,0.079000004
1226,1,0,0,0,0,0,0,0,0.125,0.097999997,0.048999999,0.079000004
1227,1,0,0,0,0,0,0,0,0.003,0.097999997,0.048999999,0.079000004
1228,1,0,0,0,0,0,0,0,0.092,0.097999997,0.048999999,0.079000004
1229,1,0,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003
1230,0,0,0,1,0,1,0,0,0.108,0.086000003,0.050000001,0.086000003
1231,0,0,0,1,0,0,0,0,0.108,0.061000001,0.050000001,0.079000004
1232,1,0,0,0,0,0,0,0,0.056000002,0.081,0.050000001,0.079000004
1233,0,0,1,0,0,0,1,0,0.132,0.086000003,0.025,0.079000004
1234,0,0,1,0,0,0,1,0,0.132,0.086000003,0.025,0.079000004
1235,0,1,0,0,0,0,1,0,0.108,0.086000003,0.025,0.079000004
1236,0,1,0,0,0,0,1,0,0.108,0.086000003,0.025,0.079000004
1237,0,1,0,0,1,0,0,0,0.082999997,0.024,0.054000001,0.086000003
1238,0,1,0,0,1,0,0,0,0.082999997,0.086000003,0.054000001,0.086000003
1239,1,0,0,0,0,0,0,0,0.037,0.097999997,0.048999999,0.079000004
1240,0,1,0,0,0,1,0,0,0.103,0.061000001,0.048999999,0.079000004
1241,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004
1242,0,1,0,0,0,0,0,0,0.108,0.048999999,0.043000001,0.079000004
1243,0,1,0,0,0,0,0,0,0.108,0.048999999,0.043000001,0.079000004
1244,0,1,0,0,0,1,0,0,0.115,0.086000003,0.061000001,0.079000004
1245,0,1,0,0,0,1,0,0,0.115,0.063000001,0.061000001,0.079000004
1246,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.063000001
1247,0,1,0,0,0,0,0,0,0.125,0.074000001,0.061000001,0.081
1248,0,1,0,0,0,0,0,0,0.125,0.074000001,0.061000001,0.081
1249,0,1,0,0,0,0,0,0,0.125,0.074000001,0.061000001,0.081
1250,0,1,0,0,0,0,0,0,0.125,0.074000001,0.061000001,0.081
1251,0,1,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004
1252,0,1,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004
1253,0,1,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004
1254,0,1,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004
1255,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.085000001
1256,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1257,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1258,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1259,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1260,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1261,0,1,0,0,0,1,0,0,0.103,0,0.048999999,0.079000004
1262,0,1,0,0,0,1,0,0,0.103,0.061000001,0.048999999,0.079000004
1263,0,1,0,0,0,1,0,0,0.103,0,0.048999999,0.079000004
1264,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081
1265,0,1,0,0,0,0,0,0,0.113,0.081,0.050000001,0.090999998
1266,0,1,0,0,0,0,0,0,0.113,0.081,0.050000001,0.090999998
1267,0,1,0,0,0,0,0,0,0.113,0.081,0.050000001,0.090999998
1268,0,1,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004
1269,0,1,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004
1270,0,1,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004
1271,0,1,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004
1272,0,1,0,0,0,0,1,0,0.115,0.081,0.033,0.079000004
1273,0,1,0,0,0,0,0,0,0.108,0.035999998,0.054000001,0.079000004
1274,0,1,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
1275,0,1,0,0,0,0,1,0,0.132,0.086000003,0.025,0.079000004
1276,0,1,0,0,1,0,0,0,0.108,0.086000003,0.054000001,0.079000004
1277,0,1,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004
1278,0,1,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004
1279,0,1,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004
1280,0,1,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004
1281,0,1,0,0,0,0,0,0,0.122,0.086000003,0.054000001,0.079000004
1282,0,1,0,0,0,0,0,0,0.122,0.086000003,0.054000001,0.079000004
1283,0,1,0,0,0,0,0,0,0.122,0.086000003,0.054000001,0.079000004
1284,0,1,0,0,1,0,0,0,0.082999997,0.086000003,0.054000001,0.086000003
1285,0,1,0,0,0,0,0,0,0.122,0.024,0.054000001,0.086000003
1286,0,1,0,0,0,0,0,0,0.122,0.086000003,0.054000001,0.086000003
1287,0,1,0,0,0,0,0,1,0.115,0.086000003,0.061000001,0.063000001
1288,0,1,0,0,0,0,0,1,0.115,0.086000003,0.061000001,0.063000001
1289,0,1,0,0,0,0,0,1,0.115,0.086000003,0.061000001,0.063000001
1290,0,1,0,0,0,0,0,0,0.082999997,0.086000003,0.061000001,0.063000001
1291,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1292,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1293,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1294,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1295,0,1,0,0,0,0,0,1,0.041999999,0.086000003,0.061000001,0.063000001
1296,0,1,0,0,0,0,0,1,0.041999999,0.086000003,0.061000001,0.063000001
1297,0,1,0,0,0,0,0,1,0.041999999,0.086000003,0.061000001,0.063000001
1298,0,1,0,0,0,0,0,0,0.114,0.081,0.050000001,0.088
1299,0,1,0,0,0,0,0,0,0.116,0.086000003,0.050000001,0.089000002
1300,0,1,0,0,0,0,0,0,0.119,0.086000003,0.050000001,0.086000003
1301,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1302,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1303,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1304,1,0,0,0,0,0,0,0,0.052999999,0.081,0.048999999,0.079000004
1305,1,0,0,0,0,0,0,0,0.052999999,0.081,0.048999999,0.079000004
1306,0,0,1,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1307,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004
1308,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004
1309,0,1,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004
1310,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004
1311,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004
1312,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004
1313,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004
1314,1,0,0,0,0,0,0,0,0.082999997,0.081,0.048999999,0.079000004
1315,1,0,0,0,0,0,0,0,0.082999997,0.081,0.048999999,0.079000004
1316,1,0,0,0,0,0,0,0,0.082999997,0.081,0.048999999,0.079000004
1317,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004
1318,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004
1319,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004
1320,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004
1321,0,0,1,0,0,0,1,0,0.115,0.081,0.030999999,0.079000004
1322,0,0,1,0,0,0,1,0,0.115,0.081,0.030999999,0.079000004
1323,1,0,0,0,1,0,0,0,0.082999997,0.086000003,0.054000001,0.086000003
1324,1,0,0,0,1,0,0,0,0.082999997,0.086000003,0.054000001,0.086000003
1325,0,0,0,1,0,0,0,1,0.115,0.086000003,0.061000001,0.063000001
1326,0,0,0,1,0,0,0,0,0.115,0.086000003,0.061000001,0.063000001
1327,0,0,0,1,0,0,0,0,0.115,0.086000003,0.061000001,0.063000001
1328,0,0,0,1,0,0,0,0,0.115,0.086000003,0.061000001,0.063000001
1329,0,0,0,1,0,0,0,0,0.115,0.086000003,0.061000001,0.063000001
1330,0,0,0,1,0,0,0,0,0.115,0.086000003,0.061000001,0.063000001
1331,0,1,0,0,0,0,1,0,0.115,0.063000001,0.061000001,0.079000004
1332,0,1,0,0,0,0,1,0,0.115,0.063000001,0.061000001,0.079000004
1333,0,1,0,0,0,0,1,0,0.115,0.063000001,0.061000001,0.079000004
1334,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.041000001
1335,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.041000001
1336,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.041000001
1337,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.041000001
1338,0,1,0,0,0,0,0,0,0.115,0.086000003,0.061000001,0.079000004
1339,0,1,0,0,0,0,0,0,0.115,0.086000003,0.061000001,0.079000004
1340,0,1,0,0,0,0,0,0,0.115,0.086000003,0.061000001,0.079000004
1341,0,1,0,0,0,0,0,0,0.115,0.086000003,0.061000001,0.079000004
1342,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.079000004
1343,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.079000004
1344,1,0,0,0,0,0,0,1,0.041999999,0.039000001,0.061000001,0.059999999
1345,0,1,0,0,0,0,0,1,0.052000001,0.030999999,0.061000001,0.059999999
1346,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.063000001
1347,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.063000001
1348,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.063000001
1349,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1350,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1351,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1352,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1353,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1354,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1355,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1356,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1357,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1358,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1359,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1360,0,0,0,1,0,0,0,1,0.115,0.086000003,0.059999999,0.063000001
1361,0,0,1,0,0,0,0,0,0.057999998,0.063000001,0.061000001,0.064000003
1362,0,0,1,0,0,0,0,0,0.057999998,0.063000001,0.061000001,0.064000003
1363,0,1,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004
1364,0,1,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004
1365,0,1,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004
1366,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004
1367,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004
1368,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004
1369,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004
1370,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004
1371,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004
1372,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1373,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1374,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1375,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1376,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1377,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1378,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1379,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1380,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1381,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004
1382,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004
1383,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004
1384,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.086000003
1385,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.086000003
1386,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.086000003
1387,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.086000003
1388,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.086000003
1389,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.086000003
1390,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004
1391,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004
1392,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004
1393,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004
1394,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004
1395,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004
1396,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004
1397,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004
1398,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081
1399,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081
1400,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081
1401,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081
1402,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081
1403,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004
1404,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004
1405,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004
1406,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004
1407,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004
1408,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081
1409,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004
1410,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081
1411,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081
1412,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081
1413,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004
1414,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081
1415,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081
1416,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081
1417,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081
1418,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081
1419,1,0,0,0,0,0,0,0,0.108,0.097999997,0.048999999,0.079000004
1420,1,0,0,0,0,0,0,0,0.108,0.097999997,0.048999999,0.079000004
